[NEW DOCUMENT 03/31/23 SP:06:05:a GN:10:47:a]	[NEW DOCUMENT 03/31/23 SP:06:05:a GN:10:47:a]
"La Universidad Nacional del Pilar (UNP) fue sede de un taller para analizar las posibles iniciativas y acciones a ser emprendidas en dicha casa de estudios y en otras instituciones del Departamento de Ñeembucú, en el marco de la conmemoración del Año Internacional de las Lenguas Indígenas (AILI)."	"Mbo’ehaovusu Universidad Nacional del Pilar (UNP)-pe oiko aty oñeñemindu’u hag?ua mba’emba’épa ikatu ojejapo ko temimo?mbýpe ha Ñeembucú tavusu tuichakue, Ypykuéra Ñe’?ita Ary Yvy’ape Ári (YÑAYÁ) rehehápe."
[NEW DOCUMENT 06/19/19 SP:10:24:a GN:10:30:a]	[NEW DOCUMENT 06/19/19 SP:10:24:a GN:10:30:a]
Funcionarios públicos se forman en guaraní comunicativo.	Tetã mba’apohára oñemoarandu guarani ñe’?me.
Más de 40 funcionarios iniciaron desde este miércoles el Curso de Guaraní Comunicativo para servidores públicos de diferentes instituciones.	40 rasa tetã mba’apohára heta temimo?mbygua péina ko ararundy guive oñepyr? oñemoarandu guarani ñe’?.
"La formación oral y escrita en lengua guaraní es implementada por la Secretaría de Políticas Lingüísticas (SPL) y la Secretaría de la Función Pública (SFP), y se desarrollará en las instalaciones de la Universidad Iberoamericana, en Asunción."	"Guarani jehekombo’e ojeporu hag?ua taha’e haipy térã ayvúpe ogueroguata Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ha Tetã Rembijokuái Sãmbyhyha (TRS), ha oikóta mbo’ehaovusu Universidad Iberoamericana-pe, opytáva Paraguay távape."
[NEW DOCUMENT 06/18/19 SP:10:20:a GN:10:25:a]	[NEW DOCUMENT 06/18/19 SP:10:20:a GN:10:25:a]
Asunción será sede de Encuentro de Lingüística Indígena.	Paraguaýpe oikóta Encuentro de Lingüística Indígena.
"Paraguay albergará el Encuentro de Lingüística Indígena de Asunción, previsto del 8 al 12 de julio del año 2019, y que pretende reunir a los lingüistas y otros actores en la documentación y descripción lingüística que busca proponer una formación específica sobre temas teóricos que ocupan un lugar importante en la investigación lingüística actual sobre lenguas indígenas, así como sobre las tecnologías informáticas para la documentación lingüística."	"Paraguáipe oikóta Encuentro de Lingüística Indígena de Asunción, oñembosako’íva ág?a 8 guive 12 peve jasypokõi ko 2019 arýpe; omono’õséva ñe’?kuaahára ha ambueve tapicha omba’apóva ñe’? ñeñongatu ha ñehesa’?ijópe ha oñemoarandusévape ã kuaapy oike añetéva ypykuéra ñe’? rapereka ko’ag?aguápe, ha avei tembipuru pyahukuéra oñeñongatukuaa hag?ua ñe’?."
[NEW DOCUMENT 06/18/19 SP:05:06:a GN:05:11:a]	[NEW DOCUMENT 06/18/19 SP:05:06:a GN:05:11:a]
SPL publica resultados preliminares del Concurso Público de Oposición.	PÑS oikuaauka ojehupytypaiteva’ekue Concurso Público de Oposición-pe.
La Secretaría de Políticas Lingüísticas (SPL) publica la planilla de los resultados preliminares del Concurso Público de Oposición para la selección de Coordinador Técnico – Pedagógico; la información se encuentra en el siguiente enlace: Resultado preliminares.	Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) oguenoh? kuatia omomarandúva ojehupytypaiteva’ekue Concurso Público de Oposición-pe ojeporavo hag?ua Coordinador Técnico – Pedagógico-rã; ko marandu ojejuhukuaa ko’ápe: Terakuéra rysýi.
[NEW DOCUMENT 06/13/19 SP:05:36:a GN:05:40:a]	[NEW DOCUMENT 06/13/19 SP:05:36:a GN:05:40:a]
Resultado de evaluación escrita del Concurso Público de Oposición de la SPL.	Ojehupytýva aranduchauka jehaípe PÑS Concurso Público de Oposición-pe.
La Secretaría de Políticas Lingüísticas (SPL) publica el resultado de la evaluación escrita del Concurso Público de Oposición para la selección de Coordinador Técnico – Pedagógico; la información se encuentra en el siguiente enlace: Resultado de evaluación escrita.	Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) omomarandu ojehupytyva’ekue aranduchauka jehaípe Concurso Público de Oposición ojeporavo hag?ua Coordinador Técnico – Pedagógico-rã; ko marandu ojejuhukuaa ko’ápe: Aranduchauka jehaípe ojehupytypyre.
"Los postulantes que hayan logrado el 60% y más, pasan a la siguiente etapa del Concurso."	"Umi ohupytyva’ekue 60% ha hetave, ohasave ohóvo ko Concurso-pe."
[NEW DOCUMENT 06/13/19 SP:04:39:a GN:04:47:a]	[NEW DOCUMENT 06/13/19 SP:04:39:a GN:04:47:a]
Ministra de SPL participa de encuentro sobre lenguas indígenas en Bolivia.	Sãmbyhyhára Alcaraz omoir?ta ypykuéra ñe’? rehegua aty guasu Bolivia-pe.
"Destacados expertos de varios países vinculados a la etnolingüística y derechos de los pueblos indígenas en América Latina y El Caribe se darán cita en la Reunión de Cooperación Sur para avanzar en la creación del Instituto Iberoamericano de Lenguas Indígenas que se llevará a cabo hoy jueves 13 y mañana viernes 14 de junio en la ciudad de Santa Cruz, Bolivia."	"Taticha katupyryeta heta tetãmegua omba’apóva ñe’? ha ypykuéra derécho rehe América Latina ha El Caribe tuichakue, oñombyatýta Reunión de Cooperación Sur he’ívape ogueroguatave hag?ua mbo’ehaovusu Instituto Iberoamericano de Lenguas Indígenas jeguerojera; oñeñombyatýta ko arapo 13 ha ko’?rõ arapote? 14 jasypote?me Santa Cruz távape, Bolivia retãme."
[NEW DOCUMENT 06/11/19 SP:09:27:a GN:09:30:a]	[NEW DOCUMENT 06/11/19 SP:09:27:a GN:09:30:a]
SPL comunica sede de evaluación del Concurso Público de Oposición.	PÑS omomarandu mamópa oaranduchaukáta oikéva Concurso Público de Oposición-pe.
"La Secretaría de Políticas Lingüísticas (SPL) informa a los postulantes admitidos en el Concurso Público de Oposición para la selección de Coordinador Técnico – Pedagógico que la evaluación escrita, prevista para mañana 12 de junio, será a partir de las 08:30 horas en el Salón Verde del Instituto Nacional de Educación Superior ""Dr Raúl Peña"", en Eusebio Ayala Km 4 1/2 del Bo."	"Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) omomarandu umi oikéva Concurso Público de Oposición-pe, ojeporavotahápe Coordinador Técnico – Pedagógico, aranduchauka ojehaíva oikótava ko’?rõ 12 jasypote?me, oñepyr?ta 08:30 aravo ha oikóta koty hérava Salón Verde-pe, Instituto Nacional de Educación Superior ""DrRaúl Peña""-pe, opytáva Eusebio Ayala Km 4 ½ rapépe, Hipódromo távape, Paraguaýpe."
Hipódromo de Asunción.	Oporomomandu’a avei oñeimévo aravoitépe ha tojeguerahámo katuete kuatia tee.
Se recuerda a los postulantes ser puntuales y llevar su cédula de identidad.	
[NEW DOCUMENT 06/10/19 SP:08:18:a GN:08:30:a]	[NEW DOCUMENT 06/10/19 SP:08:18:a GN:08:30:a]
SPL publica nómina de admitidos del Concurso Público de Oposición para Coordinador Técnico Pedagógico.	PÑS omomarandu mavamávapa oike Concurso Público de Oposición para Coordinador Técnico Pedagógico-pe.
La Secretaría de Políticas	Paraguái Ñe’?nguéra Sãmbyhyha (PÑS)
Lingüísticas (SPL) informa sobre la nómina de admitidos del Concurso Público de	omomarandu mavamávapa oike Concurso Público de Oposición para Coordinador
Oposición para Coordinador Técnico Pedagógico; el documento que contiene el	Técnico Pedagógico; upe kuatia oñemoñe’?kuaahápe
listado se encuentra en el siguiente link: Nómina de admitidos.	ko’ã tapicha rysýi o? ko’ápe: Nómina de admitidos.
Las siguientes	Ambueve mba’e oikótava
"etapas del Concurso están disponibles en el Cronograma ajustado, en el"	gueteri ko Concurso ryepýpe ikatu oñemoñe’?
siguiente link: Cronograma ajustado.	"Cronograma ajustado-pe, o?va ko link-pe: Cronograma ajustado."
La sede de las evaluaciones será notificada	Vokoieténte
en el transcurso de las horas.	oñemomarandúta mamópa oñearanduchaukáta.
[NEW DOCUMENT 06/06/19 SP:11:21:a GN:11:27:a]	[NEW DOCUMENT 06/06/19 SP:11:21:a GN:11:27:a]
Conversatorio sobre educación indígena en Paraguay.	Ypykuéra ñe’? jehekombo’e Paraguáipe rehe oñeñomongeta.
"La Secretaría de Políticas Lingüísticas (SPL) organizó este jueves el conversatorio “Lenguas indígenas y educación indígena en Paraguay” en el marco de la Semana de las lenguas indígenas, en la Feria Internacional del Libro 2019, en Asunción."	"Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ombosako’i ko arapópe ñomongeta hérava “Lenguas indígenas y educación indígena en Paraguay”, Ypykuéra Ñe’?ita Arapokõindy ryepýpe, Arandukaita Jehechaukaguasu 2019-pe, Paraguaýpe."
La actividad se enmarca a su vez en el Año Internacional de las Lenguas Indígenas.	Ko aty oike avei Ypykuéra Ñe’?ita Ary Yvy’ape Ári (YÑAYA) kuápe.
[NEW DOCUMENT 06/05/19 SP:11:25:a GN:11:31:a]	[NEW DOCUMENT 06/05/19 SP:11:25:a GN:11:31:a]
La interculturalidad en la educación superior fue tema de debate en la FIL.	Tekojopara mbo’ehaovusúpe rehe oñeñe’? FIL-pe.
"La Secretaría de Políticas Lingüísticas (SPL) organizó este miércoles la conferencia “Desafíos de la educación superior desde la perspectiva de la interculturalidad”, en el marco de la Semana de las lenguas indígenas, en la Feria Internacional del Libro 2019, en Asunción."	"Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ombosako’i ko ararundýpe arandu ñehesa’?ijo hérava “Desafíos de la educación superior desde la perspectiva de la interculturalidad”, Ypykuéra Ñe’?ita Arapokõindy ryepýpe, Arandukaita Jehechaukaguasu 2019-pe, Paraguaýpe."
La actividad se enmarca a su vez en el Año Internacional de las Lenguas Indígenas.	Ko aty oike avei Ypykuéra Ñe’?ita Ary Yvy’ape Ári kuápe.
[NEW DOCUMENT 06/05/19 SP:06:37:a GN:06:46:a]	[NEW DOCUMENT 06/05/19 SP:06:37:a GN:06:46:a]
Encuentro académico entre técnicos de la SPL y experto de Perú.	PÑS mba’apoharakuéra oñombyaty tapicha katupyry Perú-gua ndive.
Directivos y técnicos de la	Paraguái Ñe’?nguéra
Secretaría de Políticas Lingüísticas (SPL) mantuvieron este martes una nutrida	Sãmbyhyha (PÑS) moakãhára ha mba’apoharakuéra oñombyaty ko araapýpe ha oñomongeta
"charla con el experto de Perú, José Antonio Vázquez."	"hikuái karai katupyry Perú-gua, José Antonio Vázquez."
El encuentro académico se	Oñe’? hikuái Paraguái ha
basó en el intercambio de experiencias entre Paraguay y Perú con relación a las	"Perú rembiapoita ñe’?nguéra rehehápe rehe, umi ojehupytýmava ha tekotev?va"
"políticas lingüísticas implementadas en ambos países, los avances y desafíos en"	"gueteri, ko’ýte ñañe’?ramo ypykuéra ñe’?ita rehe."
"torno a la gestión a favor de las lenguas, en especial las lenguas indígenas."	
[NEW DOCUMENT 06/05/19 SP:05:02:a GN:05:05:a]	[NEW DOCUMENT 06/05/19 SP:05:02:a GN:05:05:a]
Buscan implementar uso efectivo del guaraní en el Ministerio de Justicia.	Ojeporu añetese guarani ñe’? Ministerio de Justicia ryepýpe.
"Este martes, el Ministerio de Justicia y la Secretaría de Políticas Lingüísticas (SPL) desarrollaron la jornada de sensibilización sobre el fortalecimiento y uso de la lengua guaraní desde el ministerio."	"Araapy ohasava’ekuépe, Tekojoja Motenondeha ha Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) oñombyaty ombohape hag?ua guarani jeporu memerã ko Motenondehápe."
"Fue en el salón auditorio de la Red de Derechos Humanos del Poder Ejecutivo, con miras al planteamiento de posibles acciones para la implementación efectiva de la lengua guaraní."	"Oiko ko aty Red de Derechos Humanos del Poder Ejecutivo kotýpe, ha péicha oñeñeha’ã oñembohape guarani jeporu añete ko temimo?mbýpe."
[NEW DOCUMENT 06/04/19 SP:04:11:a GN:04:14:a]	[NEW DOCUMENT 06/04/19 SP:04:11:a GN:04:14:a]
Seminario sobre lenguas indígenas en contexto nacional y latinoamericano.	Amandaje ypykuéra ñe’? rehegua ñane retãme ha latinoamérica-pe.
"Este miércoles se realizó el seminario internacional “Lenguas Indígenas en el Contexto Latinoamericana”, organizado por la Secretaría de Políticas Lingüísticas en la Feria Internacional de Libro Asunción 2019 a fin de socializar con la sociedad paraguaya sobre los desafíos de las lenguas en contextos urbanos, la gestión de la SPL en cuanto a las lenguas indígenas, así como los casos sobre la interculturalidad en países de la región."	"Ange pyhare ojejapo amandaje guasu hérava “Lenguas Indígenas en el Contexto Latinoamericana”, ombosako’íva Paraguái Ñe’?nguéra Sãmbyhyha, Arandukaita Jehechaukaguasu Paraguay 2019-pe, oñehesa’?ijóvo péicha opa mba’e oha’arõva ypykuéra ñe’?me oikovéva tavaháre, PÑS rembiapo ypykuéra ñe’? rehehápe, ha avei ojejapóva tetã ambue rehe ypykuéra ñe’? rérape."
[NEW DOCUMENT 06/03/19 SP:03:39:a GN:03:49:a]	[NEW DOCUMENT 06/03/19 SP:03:39:a GN:03:49:a]
Hoy arranca la Semana de las Lenguas Indígenas en la FIL 2019.	Ko árape oñepyr? Ypykuéra Ñe’?ita Arapokõindy oikótava FIL 2019-pe.
"La Secretaría de Políticas Lingüísticas (SPL) organiza la “Semana de las Lenguas Indígenas” que consiste en una serie de actividades académico-culturales que serán desarrolladas desde hoy lunes 3 hasta el viernes 7, durante la Feria Internacional del Libro 2019 (Centro de Convenciones del Mcal."	"Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ombosako’i “Semana de las lenguas indígenas” ha hyepýpe oñehesa’?ijóta heta arandupy ko arakõi 3 jasypote? guive, ág?a arapote? 7 peve, Feria Internacional del Libro 2019 aja (Centro de Convenciones del Mcal."
"López, Villa Morra, Asunción)."	"López, Villa Morra, Paraguay távape)."
La serie de eventos serán con acceso libre y se enmarcan dentro de la conmemoración del Año Internacional de las Lenguas Indígenas.	"Umi aty oikótava, reínte ojeikekuaahápe, o? avei Ypykuéra Ñe’?ita Ay Yvy’ape Ári ryepýpe."
[NEW DOCUMENT 05/30/19 SP:12:14:p GN:12:21:p]	[NEW DOCUMENT 05/30/19 SP:12:14:p GN:12:21:p]
SPL entregó un reconocimiento al club Sport Puerto Diana.	PÑS ohechakuaa ha ombojopói club Sport Puerto Diana-pe.
"La Secretaría de Políticas Lingüísticas (SPL) entregó este jueves un reconocimiento al club Sport Puerto Diana, equipo integrado por jugadores del pueblo indígena Yshir – Ybytoso del Departamento del Alto Paraguay (Chaco) que estará compitiendo por la Copa Paraguay."	"Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ombojopói ko arapópe club Sport Puerto Diana-pe, ypykuéra Yshir – Ybytoso, Alto Paraguay Tavusu (Chaco)-pegua memetéva oha’ãva ipype ha péina oikeva’ekue Copa Paraguay-pe."
"Con la distinción, escrita en castellano e yshir, la SPL valora y alienta al club que simboliza una verdadera integración intercultural en nuestro país."	"Ko jopói reheve, ojehaíva castellano ha yshir-pe, PÑS omomba’eguasu ha omombarete ko club-pe, añetehápe ohechaukáta ñandéve ñane retã reko joparaeta ojokupytykuaaha."
[NEW DOCUMENT 05/29/19 SP:09:06:a GN:09:10:a]	[NEW DOCUMENT 05/29/19 SP:09:06:a GN:09:10:a]
La SPL se suma a la campaña #TodosSomosResponsables.	PÑS oykeko avei ñehenói guasu #TodosSomosResponsables.
"La Secretaría de Políticas Lingüísticas (SPL) se adhiere a la campaña #TodosSomosResponsables impulsada por el Ministerio de la Niñez y la Adolescencia (MINNA) en alianza con otros organismos para poner fin al abuso y explotación sexual hacia las niñas, niños y adolescentes de nuestro país."	"Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) omoir? avei ñehenói guasu hérava #TodosSomosResponsables, omoakãva Mitã, Mitãkuña ha Mitãrusu Motenondeha, ambueve temimo?mby ndive, ohapejokoite hag?ua mitã, mitãkuña ha mitãrusu ñerãirõ ñane retãme."
[NEW DOCUMENT 05/29/19 SP:04:34:a GN:04:41:a]	[NEW DOCUMENT 05/29/19 SP:04:34:a GN:04:41:a]
El fútbol como espacio de interculturalidad en Paraguay.	Manga rupive ojokupytyve ñande Paraguái reko jopara.
"Afortunadamente estamos ante un hecho histórico de integración cultural en nuestro país, y viene de la mano del deporte más popular del planeta, el fútbol."	Jaguerovy’a añetehápe ko okóitava manga rupive ñane retã reko jopara joaju rehehápe.
"Por primera vez en la historia paraguaya, un equipo integrado por indígenas jugará un torneo de competición nacional."	"Hasypeve Paraguáipe, pete? club ypykuéra memete oha’ãhápe oike péina torneo oikóva ñane retã tuichakue."
[NEW DOCUMENT 05/28/19 SP:07:34:a GN:07:40:a]	[NEW DOCUMENT 05/28/19 SP:07:34:a GN:07:40:a]
Nutrida agenda de la SPL en la Feria Internacional del Libro 2019.	Heta mba’e ojapóta PÑS Feria Internacional del Libro 2019-pe.
"La Secretaría de Políticas Lingüísticas (SPL) organiza la “Semana de las lenguas indígenas” que consiste en una serie de actividades académico-culturales que serán desarrolladas del 3 al 7 de junio, durante la Feria Internacional del Libro 2019 (Centro de Convenciones del Mcal."	"Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ombosako’i “Semana de las lenguas indígenas” ha hyepýpe oñehesa’?ijóta heta arandupy ág?a 3 jasypote? guive 7 peve, Feria Internacional del Libro 2019 aja (Centro de Convenciones del Mcal."
"López, Villa Morra, Asunción)."	"López, Villa Morra, Paraguay távape)."
La serie de eventos serán con acceso libre y se enmarcan dentro de la conmemoración del Año Internacional de las Lenguas Indígenas.	"Umi aty oikótava, reínte ojeikekuaahápe, o? avei Ypykuéra Ñe’?ita Ay Yvy’ape Ári ryepýpe."
[NEW DOCUMENT 05/28/19 SP:03:44:a GN:03:48:a]	[NEW DOCUMENT 05/28/19 SP:03:44:a GN:03:48:a]
Un día como hoy se declaraba al guaraní como único idioma oficial.	Ko árape ñaromandu’a guaranínte ñe’? teéramo guare.
"Un 28 de mayo de 1933, durante la Guerra del Chaco, el comandante del Ejército en Campaña, José Félix Estigarribia, mediante la Orden General Nº 51 “Declara al guaraní como idioma oficial de la Guerra” ordenando que las conversaciones y claves secretas se hagan exclusivamente en la lengua guaraní para mantener la máxima seguridad posible en las comunicaciones durante el desarrollo de las maniobras bélicas."	"Upe 28 jasypópe 1933-ramo guare, Guerra del Chaco-rõ, omoakãmbáva Paraguái Ejército-pe, José Felix Estigarribia, oguenoh?va’ekue ko kuatia Orden General Nº 51 “Declara al guaraní como idioma oficial de la Guerra” ha he’i opaite jey oñeñomongeta jave ha clave umíva guaraníme añoiténte oje’eva’erã, ani hag?ua oñeikumby chuguikuéra he’íva térã ojeikuaa ojaposéva ñorãirõ aja."
