[NEW DOCUMENT 03/31/23 SP:06:05:a GN:10:47:a]	[NEW DOCUMENT 03/31/23 SP:06:05:a GN:10:47:a]
Este viernes se reunieron los ministros del Ministerio de Tecnologías de la Información y Comunicación (MITIC) y de la Secretaría de Políticas Lingüísticas (SPL), Alejando Peralta Vierci y Ladislaa Alcaraz de Silvero respectivamente.	Ko arapoteĩ pyharevépe oñomongeta Tembipuru, Marandu ha Iñemoasãirã Motenondehára (MTIC, iñemombyky castellano-pe), Alejandro Peralte Vierci, ha Paraguái Ñe’ẽnguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero.
Hablaron sobre las posibles tareas que pueden emprender de manera conjunta ambas instituciones.	Oñe’ẽ hikuái mba’emba’etépa ikatu omongu’e ko’ã temimoĩmby oñondive.
[NEW DOCUMENT 12/20/18 SP:06:55:a GN:07:00:a]	[NEW DOCUMENT 12/20/18 SP:06:55:a GN:07:00:a]
Ministra Alcaraz fue reconocida como amiga solidaria del idioma guaraní.	Sãmbyhyára Alcaraz-pe ojeporavo guarani ñe’ẽ angirũramo.
La titular de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, fue distinguida con el título “Amigo Solidario del Idioma Guaraní”, otorgado por el Ateneo de Lengua y Cultura Guaraní de la Regional Ypacaraí.	Paraguái Ñe’ẽnguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero-pe ohechakuaa Ateneo de Lengua y Cultura Guaraní, Ypacaraí táva pegua, jopói hérava “Amigo Solidario del Idioma Guaraní” rupive.
[NEW DOCUMENT 12/19/18 SP:02:19:p GN:02:26:p]	[NEW DOCUMENT 12/19/18 SP:02:19:p GN:02:26:p]
Derechos Humanos en guaraní fue reconocido y declarado de interés nacional por la Cámara de Diputados.	Yvypóra Derécho guaraníme ohechakuaa ha he’i interés nacional-ha Cámara de Diputados.
La Honorable Cámara de Diputados reconoció este miércoles el trabajo de traducción en guaraní de la Declaración Universal de los Derechos Humanos, así también, declaró de Interés Nacional la proclama mundial más importante que ahora se disponibiliza en lengua guaraní.	Temimoĩmby Honorable Cámara de Diputados ohechakuaa ko ararundýpe tembiapo guasu ombojereva’ekue guaraníme Yvypóra Derechoregua Kuaaukapypavẽ, avei he’i Interés Nacional-ha ko kuatia guasuete péina iguaranímava avei.
[NEW DOCUMENT 12/14/18 SP:05:21:a GN:05:24:a]	[NEW DOCUMENT 12/14/18 SP:05:21:a GN:05:24:a]
Presentaron revista científica sobre el guaraní.	Oñeguenohẽ jetypekakue aranduka guarani rehegua.
Este jueves fue presentada la revista científica “Tercer Seminario Internacional sobre Traducción, Terminología y Lenguas Minorizadas.	Ko arapo ohasava’ekuépe osẽ aranduka jetypekakue hérava “Ñe’ẽasa, Ñe’ẽteekuaaty ha Ñe’ẽ Ojehekovejopýva Rehegua Amandaje Mbohapyha Oĩhápe Tetãygua ha Pytaygua.
Jarojera Guaraní Ñe’ẽ”, resultado del Seminario organizado por la fundación Yvy Marãe’ỹ en julio pasado.	Jarojera Guaraní Ñe’ẽ”, osẽva’ekue ko amandajégui, ombosako’ivakue fundación Yvy Marãe’ỹ upe jasypakõi ohasava’ekuépe.
El material contiene 20 artículos que corresponden a las exposiciones de destacados especialistas, investigadores, escritores y lingüistas nacionales e internacionales.	Ko aranduka oguereko 20 kuaapy jehesa’ỹijopyre ha ãva ohechaukava’ekue mayma tapicha katupyry Paraguái ha tetã ambuegua, oĩva’ekue upe amandajépe.
[NEW DOCUMENT 12/12/18 SP:12:03:p GN:12:05:p]	[NEW DOCUMENT 12/12/18 SP:12:03:p GN:12:05:p]
Ministra de la SPL dictó una conferencia en el foro “Hablemos de educación”.	Oisãmbyhýva Paraguái ñe’ẽnguéra ohesa’ỹijo mba’ekuaapy amandaje oñeñomongetahápe tekombo’e rehe.
La ministra de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, habló este miércoles sobre las “Competencias en el área de lengua requeridas según la realidad sociolingüística del país”.	Paraguái Ñe’ẽnguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero, oñe’ẽ ko ararundy ka’arúpe “Competencias en el área de lengua requeridas según la realidad sociolingüística del país” rehe.
Fue durante el panel “Perfil del ciudadano paraguayo en la era del conocimiento” en el marco del Foro “Hablemos de Educación”.	Kóva oiko peteĩ mesa jerépe hérava “Perfil del ciudadano paraguayo en la era del conocimiento”, amandaje “Hablemos de Educación” ryepýpe.
[NEW DOCUMENT 12/11/18 SP:12:10:p GN:12:14:p]	[NEW DOCUMENT 12/11/18 SP:12:10:p GN:12:14:p]
Directora de la SPL fue panelista del Foro “Hablemos de Educación”.	PÑS moakãhára omoirũ amandaje “Ñañomongeta Tekombo’ére”.
La directora general de Documentación y Promoción de Lenguas Indígenas de la Secretaría de Políticas Lingüísticas (SPL), María De las Nieves Montiel, fue panelista en una de las mesas del Foro “Hablemos de educación”, que tuvo como tema “La normalización lingüística en el marco de las funciones de la Secretaría de Políticas Lingüísticas” en el marco de la “Multiculturalidad e Idiomas”.	Ypykuéra Ñe’ẽ Ñeñongatu ha Ñemoasãi Moakãharapavẽ, Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) pegua, María De las Nieves Montiel, oñe’ẽ avei amandaje hérava “Ñañe’ẽ Tekombo’ére”-pe, mesa jere hérava “La normalización lingüística en el marco de las funciones de la Secretaría de Políticas Lingüísitcas”-pe oñeñe’ẽhápe tekojopara ha ñe’ẽnguéra rehe.
[NEW DOCUMENT 12/11/18 SP:11:17:a GN:11:23:a]	[NEW DOCUMENT 12/11/18 SP:11:17:a GN:11:23:a]
INCOOP instaló Unidad de Asuntos Lingüísticos.	INCOOP oguerekóma avei Unidad de Asuntos Lingüísticos.
El Instituto Nacional de Cooperativismo (INCOOP), igual que varias otras instituciones, ya cuenta con la Unidad de Asuntos Lingüísticos (UAL), para la implementación de Ley 4251/10 de Lenguas, especialmente el uso equitativo de las dos lenguas oficiales (guaraní-castellano) en la gestión institucional.	Heta ambue temimoĩmbýichama, Instituto Nacional de Cooperativismo (INCOOP) oguerekóma avei Unidad de Asuntos Lingüísticos (UAL), omoañete hag̃ua Léi 4251/10 Ñe’ẽnguéra rehegua, ko’ýte tetã ñe’ẽ tee (guarani ha castellano) jeporu joja ko temimoĩmbýpe.
[NEW DOCUMENT 12/10/18 SP:10:21:a GN:10:30:a]	[NEW DOCUMENT 12/10/18 SP:10:21:a GN:10:30:a]
Presentan “Declaración Universal de los Derechos Humanos” en guaraní.	Oñeguenohẽ guaraníme “Declaración Universal de los Derechos Humanos”.
En recordación por los 70 años de la vigencia de la Declaración Universal de los Derechos Humanos, este lunes 10 constituyó un día histórico para la vida de la lengua guaraní y de sus hablantes al ser presentada la versión en guaraní de la proclama más importante de la humanidad.	Ojegueromandu’ávo 70 ary osẽhaguue “Declaración Universal de los Derechos Humanos”, ko arakõi 10 ramo oiko mba’eguasu guarani ha iporuhára rekovépe g̃uarã, pevahína ko kuatia guasuete ñembojere guarani ñe’ẽme.
[NEW DOCUMENT 12/10/18 SP:06:54:a GN:07:00:a]	[NEW DOCUMENT 12/10/18 SP:06:54:a GN:07:00:a]
Alcaraz acompaña foro para hablar sobre educación.	Alcaraz omoirũ ñomongeta guasu tekombo’e rehegua.
La titular de la Secretaría de Políticas Lingüísticas, Ladislaa Alcaraz de Silvero, acompañó la apertura del Foro “Hablemos de educación.	Paraguái Ñe’ẽnguéra Sãmbyhyhára, Ladislaa Alcaraz de Silvero, omoirũ Ñomongeta guasu “Hablemos de educación.
Ñañomongetamína jaikuaauka hag̃ua ñane remiandu”.	Ñañomongetamína jaikuaauka hag̃ua ñane remiandu”.
El evento, organizado por el Ministerio de Educación y Ciencias, pretende compartir la visión y los objetivos estratégicos que forman parte del Plan de Acción de Gobierno del sector educativo para el periodo 2018 – 2023.	Ko aty, ombosako’íva Tekombo’e ha Tembikuaa Motenondeha, rupive ojehesa’ỹijo ha oñembohapese jekupytyrãnguéra Tetã Rekuái ohypytyséva tekombo’e ryepýpe oĩ ko’ã 2018 – 2023 ary ryepýpe.
[NEW DOCUMENT 12/06/18 SP:12:25:p GN:12:28:p]	[NEW DOCUMENT 12/06/18 SP:12:25:p GN:12:28:p]
Comunicadores indígenas buscan potenciar difusión de sus lenguas y culturas.	Ñe’ẽasãihára ypykuérava omoherakuãporãseve iñe’ẽ ha iñarandupykuéra.
Indígenas de distintos pueblos, directores de radios comunitarias, se reunieron este jueves con representantes del sector estatal y de la Coordinación Nacional de Pastoral Indígena (CONAPY).	Ypykuéra heta aty pegua, omoakãva ipuhoekuéra, oñombyaty ko arapópe Estado mba’apohára ha avei Coordinación Nacional de Pastoral Indígena (CONAPY) pegua ndive.
El objetivo de la reunión fue coordinar tareas conjuntas para fortalecer las radios comunitarias de los aborígenes y que esto constituya una herramienta para el fortalecimiento de las lenguas y culturas de los pueblos originarios.	Oñeha’ãse hikuái joajúpe omombarete upa umi ypykuéra puhoe ha péichape ha’ekuéra tomoasãi porã ha hetave iñe’ẽ ha iñarandupykuéra.
[NEW DOCUMENT 12/05/18 SP:08:42:a GN:08:47:a]	[NEW DOCUMENT 12/05/18 SP:08:42:a GN:08:47:a]
Valiosos materiales de la nación Enlhet disponibles en una web.	Heta tembiapo ñemono’õngue porãporã Enlhet rehegua oĩ peteĩ web-pe.
El grupo Nengvaanemkeskama Nempayvaam Enlhet (Hacer crecer nuestro idioma enlhet) disponibiliza en una página web valiosos materiales sobre la identidad, lengua, cultura, memoria, etc., de los seis pueblos indígenas (Enlhet, Enxet, Enenlhet, Sanapaná, Angaité y Guaná) que reúne la familia lingüística Enlhet-Enenlhet.	Aty Nengvaanemkeskama Nempayvaam Enlhet (ñamongakuaa ñane ñe’ẽ enlhet) oikuave’ẽ página web rupive heta tembiapo ñemono’õngue porãporã taha’e heko, arandupy, hembiasa ha ambueve rehegua, opa umi poteĩ ypykuéra aty (Enlhet, Enxet, Enenlhet, Sanapaná, Angaité y Guaná), oĩva famlilia lingüística Enlhet-Enenlhet rehegua.
[NEW DOCUMENT 12/03/18 SP:08:22:a GN:08:29:a]	[NEW DOCUMENT 12/03/18 SP:08:22:a GN:08:29:a]
Alcaraz acompañó recordación del “Día Internacional de las Personas con Discapacidad”.	Alcaraz omoirũ “Día Internacional de las Personas con Discapacidad” jegueromandu’a.
La titular de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, estuvo presente en el acto de recordación del Día Internacional de las Personas con Discapacidad, celebrado este lunes 3 en la sede del DENIDE; el evento contó con la presencia del Presidente de la República, Mario Abdo Benítez, y otras altas autoridades.	Paraguái Ñe’ẽnguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero, omoirũ avei aty guasu ojegueromandu’ahaguépe ko 3 jasypakõime “Día Internacional de las Personas con Discapacidad”, oikóva DENIDE rógape; omoirũ avei Tetã Mburuvichavete, Mario Abdo Benítez ha heta ambue mburuvicha guasu.
[NEW DOCUMENT 11/30/18 SP:08:27:a GN:08:32:a]	[NEW DOCUMENT 11/30/18 SP:08:27:a GN:08:32:a]
Socializan Ley de Lenguas en San Pedro.	Oñeñe’ẽ Léi Ñe’ẽnguéra reheguáre San Pedro távape.
En una jornada académica, la ministra de la Secretaría de Políticas Lingüísticas, Ladislaa Alcaraz de Silvero, compartió este viernes el alcance de la Ley 4251/10 de Lenguas.	Paraguái Ñe’ẽnguéra Sãmbyhyhára, Ladislaa Alcaraz de Silvero, oñe’ẽ Léi 4251/10 Ñe’ẽnguéra rehegua rehe ko arapoteĩme.
Fue con la comunidad educativa del Instituto de Formación Docente de la ciudad de San Pedro.	Ko aty oiko Instituto de Formación Docente, San Pedro táva peguápe.
[NEW DOCUMENT 11/28/18 SP:09:40:a GN:09:46:a]	[NEW DOCUMENT 11/28/18 SP:09:40:a GN:09:46:a]
SPL en la Universidad Nacional de Pilar.	PÑS oje’ói mbo’ehaovusu Universidad Nacional del Pilar-pe.
Autoridades de la Secretaría de Políticas Lingüísticas (SPL) compartió este miércoles una jornada técnico-lingüística con la comunidad académica de la Universidad Nacional de Pilar, del Dpto. de Ñeembucú.	Paraguá Ñe’ẽnguéra Sãmbyhyha (PÑ) mburuvichakuéra omba’apo ko ararundy pyharevépe Universidad Nacional de Pilar, Ñeembucú Tavusupegua, mba’apoharakuéra ndive.
La actividad apunta a la implementación efectiva de la Ley 4251/10 de Lenguas en y desde la institución académica.	Péicha oñeñeha’ã oñemoañete hag̃ua ko temimoĩmby guive ha hyepýpe Léi 4251/10 Ñe’ẽnguéra rehegua.
[NEW DOCUMENT 11/28/18 SP:05:41:a GN:05:51:a]	[NEW DOCUMENT 11/28/18 SP:05:41:a GN:05:51:a]
Autoridades planifican celebración del año internacional de lenguas indígenas.	MBuruvichakuéra ombohape ypykuéra ñe’ẽ ñemomorã peteĩ ary pukukue.
Autoridades de ministerios, secretarías y otros entes dependientes del Poder Ejecutivo, se reunieron este martes para establecer acuerdos y lineamientos para la elaboración e implementación de un plan de acciones referido al Año Internacional de Lenguas Indígenas en el Paraguay.	Motenondeha, sãmbyhyha ha ambueve temimĩmby, oĩva Paraguái Ruvichavete ryepýpe, mburuvichakuéra, oñombyaty kuehe, araapy ka’arúpe ombohape hag̃ua apopyrã ha mba’eichaitépa ojegueroguatáta Paraguáipe Ypykuéra Ñe’ẽ Ñemomorãguasu Peteĩ Ary Pukukue Yvyape tuichaháicha ryepýpe.
[NEW DOCUMENT 11/22/18 SP:08:11:a GN:08:20:a]	[NEW DOCUMENT 11/22/18 SP:08:11:a GN:08:20:a]
Los Guaná hacen sentir su voz.	Guana-kuéra oñeñanduka iñe’ẽme.
En un conversatorio denominado “El Pueblo Guaná levanta su voz, siente y habla al Paraguay”, los miembros de la comunidad indígena Río Apa, Dpto. de Concepción, compartieron este jueves sus experiencias de revitalización de la lengua y cultura guaná.	Peteĩ ñomongeta guasúpe “El Pueblo Guaná levanta su voz, siente y habla al Paraguay”, ypykuéra Río Apa, Concepción Tavusu pegua, omombe’u ko arapópe opa mba’e ohasava’ekue omombaretesejeýgui iñe’ẽ ha iñarandupykuéra.
[NEW DOCUMENT 11/21/18 SP:11:06:a GN:11:15:a]	[NEW DOCUMENT 11/21/18 SP:11:06:a GN:11:15:a]
SPL presentará una investigación sobre lenguas extranjeras habladas en Paraguay.	PÑS oguenohẽta marandu pytagua ñe’ẽnguéra ojeporúva Paraguáipe rehegua.
La Secretaría de Políticas Lingüísticas (SPL), lanzará el libro “Lenguas extranjeras o de inmigración habladas en Paraguay.	Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS), oguenohẽta aranduka hérava “Lenguas extranjeras o de inmigración habladas en Paraguay.
Estudio de la Secretaría de Políticas Lingüísticas”.	Estudio de la Secretaría de Políticas Lingüísticas”.
Se trata de una investigación realizada en el año 2016 que contiene interesantes datos sobre doce lenguas extranjeras habladas actualmente en Paraguay.	Ko tembiaporã ojejetypeka upe 2016 arýpe ha omomarandúta pakõi pytagua ñe’ẽ ojeporúva ko’ág̃a Paraguáipe.
[NEW DOCUMENT 11/20/18 SP:11:10:a GN:11:17:a]	[NEW DOCUMENT 11/20/18 SP:11:10:a GN:11:17:a]
Lanzarán una App de audiolibros en guaraní, ArandukApp.	Oñeguenohẽta App oguerekóva mombe’upy ayvu guaraníme, ArandukApp.
La Secretaría de Políticas Lingüísticas (SPL), con el apoyo de la Facultad Politécnica de la Universidad Nacional de Asunción y el Grupo de Grabaciones en Guaraní (GGG), presentarán una Aplicación de audiolibros en guaraní denominada “ArandukApp”.	Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS), Facultad Politécnica de la Universidad Nacional de Asunción ha Grupo de Grabaciones en Guaraní (GGG) ñepytyvõme, oguenohẽta Aplicación oguerekóva mombe’upy ayvu guaraníme hérava “ArandukApp”.
[NEW DOCUMENT 11/16/18 SP:05:31:a GN:05:46:a]	[NEW DOCUMENT 11/16/18 SP:05:31:a GN:05:46:a]
SPL presentó en Asunción los resultados del proyecto de rescate de la lengua manjui.	PÑS oguenohẽ Paraguaýpe opa mba’e ojehupytyva’ekue manjui ñe’ẽ rehehápe.
La Secretaría de Políticas Lingüísticas (SPL) presentó este jueves los resultados del proyecto “Rescate lingüístico del pueblo Lumnanas - Manjui”, consistente en un Diccionario Bilingüe Castellano - Manjui, un Documental Manjui, y el resultado de un Diagnóstico Sociolingüístico implementado en tres comunidades de dicho pueblo indígena.	Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) oguenohẽ ko arapópe ojehupytyva’ekue apopyrã “Rescate lingüístico del pueblo Lumnanas - Manjui” ryepýpe, ãva niko Ñe’ẽryru Manjui – Castellano, Ta’angamýi Manjui rehegua ha Diagnóstico Sociolingüístico ko ypykuéra rehegua ojejapova’ekue mbohapy hekohapekuéra.
[NEW DOCUMENT 11/14/18 SP:08:26:a GN:08:32:a]	[NEW DOCUMENT 11/14/18 SP:08:26:a GN:08:32:a]
SPL acercó a comunidad indígena resultados sobre rescate lingüístico del pueblo Manjui.	PÑS omog̃uahẽ ypykuéra rekohápe opa mba’e ojehupytyva’ekue Manjui ñe’ẽ rehehápe.
La Secretaría de Políticas Lingüísticas (SPL), realizó la entrega de los resultados del proyecto “Rescate lingüístico del pueblo Lumnanas - Manjui” consistente en un Diagnóstico Sociolingüístico del pueblo Manjui, Diccionario Bilingüe Castellano-Manjui y el Documental Manjui.	Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS), omog̃uahẽ opa ojehupytyva’ekue apopyrã “Rescate lingüístico del pueblo Lumnanas - Manjui” ryepýpe ha ãva apytépe oĩ Diagnóstico Sociolingüístico del pueblo Manjui, Diccionario Bilingüe Castellano-Manjui ha Documental Manjui.
[NEW DOCUMENT 11/13/18 SP:11:55:a GN:11:59:a]	[NEW DOCUMENT 11/13/18 SP:11:55:a GN:11:59:a]
Inicia proceso de validación de vocabulario técnico en guaraní del ámbito espacial.	Oñemba’apo ñepyrũ ñe’ẽnguéra oñemoguaranipyrére, ámbito espacial rehegua.
Una comitiva técnica liderada por la titular de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, y el presidente de la Agencia Espacial del Paraguay (AEP), Liduvino Vielman Díaz, inició este martes el proceso de validación del vocabulario técnico en guaraní del ámbito espacial.	Mba’apohára aty omoakãva Paraguái Ñe’ẽnguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero, ha Agencia Espacial del Paraguay (AEP) Moakãhára, Liduvino Vielman Díaz, omba’apoñepyrũ ko araapy guive omyatyrõ hag̃ua, tekovetẽramo, ñe’ẽ’aty iguaranímava área espacial rehegua.
[NEW DOCUMENT 11/13/18 SP:06:54:a GN:07:03:a]	[NEW DOCUMENT 11/13/18 SP:06:54:a GN:07:03:a]
Diccionario manjui será presentado este jueves.	Manjui ñe’ẽryru oñeguenohẽta ko arapópe.
